Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100392,2020-02-26,2020-03-04,Same Day,CUST-4530,Customer 131,Home Office,United States,Boston,Massachusetts,East,PR-68963,Technology,Accessories,Accessories Model 161,1655.28,9,0.0,420.45
ORD-100393,2018-11-17,2018-11-20,Second Class,CUST-1324,Customer 211,Corporate,United States,Lansing,Michigan,Central,PR-89374,Technology,Computers,Computers Model 452,1338.0,8,0.05,205.02
ORD-100394,2018-02-12,2018-02-17,Same Day,CUST-8322,Customer 41,Home Office,United States,Salem,Oregon,West,PR-70784,Furniture,Furnishings,Furnishings Model 893,313.38,3,0.0,13.88
ORD-100395,2020-07-17,2020-07-19,Standard Class,CUST-2168,Customer 41,Corporate,United States,Salem,Oregon,West,PR-51088,Technology,Copiers,Copiers Model 969,1018.32,4,0.05,197.34
ORD-100396,2018-10-11,2018-10-17,First Class,CUST-8289,Customer 400,Home Office,United States,Lansing,Michigan,Central,PR-78280,Technology,Copiers,Copiers Model 377,742.52,4,0.0,84.44
ORD-100397,2019-07-12,2019-07-16,Second Class,CUST-5122,Customer 381,Consumer,United States,Seattle,Washington,West,PR-62041,Office Supplies,Binders,Binders Model 777,312.54,6,0.0,17.51
ORD-100398,2017-07-30,2017-07-31,Second Class,CUST-7504,Customer 269,Consumer,United States,Worcester,Massachusetts,East,PR-91015,Office Supplies,Paper,Paper Model 889,124.48,4,0.0,34.03
ORD-100399,2017-11-15,2017-11-16,Standard Class,CUST-3071,Customer 68,Consumer,United States,Atlanta,Georgia,South,PR-96972,Office Supplies,Labels,Labels Model 553,226.6,5,0.1,13.29
ORD-100400,2019-01-01,2019-01-08,Standard Class,CUST-8288,Customer 70,Home Office,United States,Fort Wayne,Indiana,Central,PR-69840,Technology,Computers,Computers Model 661,938.0,5,0.0,212.01
ORD-100401,2020-07-16,2020-07-22,First Class,CUST-2467,Customer 227,Corporate,United States,Savannah,Georgia,South,PR-44053,Furniture,Tables,Tables Model 924,440.6,4,0.2,30.93
ORD-100402,2017-11-15,2017-11-18,Second Class,CUST-8687,Customer 274,Home Office,United States,Rochester,New York,East,PR-72530,Office Supplies,Labels,Labels Model 393,153.42,2,0.0,34.29
ORD-100403,2018-09-06,2018-09-07,Same Day,CUST-7121,Customer 97,Home Office,United States,Augusta,Georgia,South,PR-61740,Office Supplies,Paper,Paper Model 661,142.5,3,0.0,-3.56
ORD-100404,2018-05-27,2018-05-29,First Class,CUST-4924,Customer 265,Corporate,United States,Charlotte,North Carolina,South,PR-79722,Furniture,Chairs,Chairs Model 532,668.0,5,0.0,35.29
ORD-100405,2018-07-05,2018-07-09,Same Day,CUST-8460,Customer 317,Corporate,United States,Los Angeles,California,West,PR-91625,Office Supplies,Labels,Labels Model 213,342.8,4,0.0,75.88
ORD-100406,2019-10-05,2019-10-07,First Class,CUST-2675,Customer 145,Consumer,United States,Chicago,Illinois,Central,PR-67464,Office Supplies,Paper,Paper Model 290,266.16,4,0.0,41.0
ORD-100407,2017-01-17,2017-01-19,Same Day,CUST-7885,Customer 160,Corporate,United States,Philadelphia,Pennsylvania,East,PR-14159,Furniture,Tables,Tables Model 450,520.35,5,0.0,68.39
ORD-100408,2018-11-08,2018-11-09,Standard Class,CUST-8702,Customer 93,Corporate,United States,San Francisco,California,West,PR-11653,Furniture,Chairs,Chairs Model 656,746.45,5,0.0,46.7
ORD-100409,2017-09-07,2017-09-14,Second Class,CUST-8550,Customer 377,Home Office,United States,Reno,Nevada,West,PR-37321,Office Supplies,Paper,Paper Model 303,512.45,5,0.0,132.29
ORD-100410,2019-08-27,2019-08-31,First Class,CUST-9534,Customer 63,Corporate,United States,Detroit,Michigan,Central,PR-49166,Technology,Phones,Phones Model 862,626.49,3,0.0,110.61
ORD-100411,2018-02-11,2018-02-14,First Class,CUST-1246,Customer 86,Home Office,United States,Philadelphia,Pennsylvania,East,PR-61879,Office Supplies,Art,Art Model 432,26.49,1,0.0,1.35
ORD-100412,2018-05-13,2018-05-14,Standard Class,CUST-2466,Customer 128,Corporate,United States,Worcester,Massachusetts,East,PR-99908,Technology,Accessories,Accessories Model 480,502.3,2,0.0,85.35
ORD-100413,2020-06-20,2020-06-23,Standard Class,CUST-9787,Customer 55,Corporate,United States,Buffalo,New York,East,PR-51515,Technology,Accessories,Accessories Model 818,859.96,4,0.1,191.32
ORD-100414,2020-02-18,2020-02-25,Standard Class,CUST-7189,Customer 184,Corporate,United States,Evansville,Indiana,Central,PR-73609,Office Supplies,Paper,Paper Model 805,135.5,5,0.0,16.77
ORD-100415,2020-12-18,2020-12-22,Same Day,CUST-6696,Customer 166,Corporate,United States,Indianapolis,Indiana,Central,PR-82682,Technology,Accessories,Accessories Model 656,1045.55,5,0.05,270.33
ORD-100416,2017-11-25,2017-11-26,Same Day,CUST-1011,Customer 398,Home Office,United States,Reno,Nevada,West,PR-12453,Furniture,Bookcases,Bookcases Model 564,1048.9,5,0.1,3.15
ORD-100417,2020-06-23,2020-06-30,Standard Class,CUST-9830,Customer 199,Home Office,United States,Cleveland,Ohio,Central,PR-75214,Technology,Phones,Phones Model 774,565.17,3,0.0,110.47
ORD-100418,2020-02-04,2020-02-06,Second Class,CUST-2577,Customer 268,Consumer,United States,Grand Rapids,Michigan,Central,PR-33414,Technology,Computers,Computers Model 213,447.6,2,0.0,88.78
ORD-100419,2017-03-06,2017-03-08,Same Day,CUST-7366,Customer 337,Home Office,United States,Boston,Massachusetts,East,PR-87371,Office Supplies,Paper,Paper Model 684,331.4,5,0.05,5.07
ORD-100420,2018-06-09,2018-06-10,Same Day,CUST-4419,Customer 336,Consumer,United States,Cincinnati,Ohio,Central,PR-93744,Technology,Phones,Phones Model 113,669.8,4,0.0,78.67
ORD-100421,2017-05-05,2017-05-08,Second Class,CUST-1666,Customer 376,Corporate,United States,Augusta,Georgia,South,PR-38298,Office Supplies,Labels,Labels Model 641,332.35,5,0.1,28.27
ORD-100422,2019-11-30,2019-12-01,Standard Class,CUST-9621,Customer 337,Home Office,United States,Harrisburg,Pennsylvania,East,PR-33448,Furniture,Tables,Tables Model 297,715.55,5,0.0,-3.68
ORD-100423,2020-02-18,2020-02-24,Same Day,CUST-8515,Customer 360,Consumer,United States,Austin,Texas,South,PR-33644,Technology,Computers,Computers Model 790,1063.0,5,0.0,277.11
ORD-100424,2020-02-01,2020-02-05,First Class,CUST-6163,Customer 282,Corporate,United States,Cincinnati,Ohio,Central,PR-93000,Technology,Copiers,Copiers Model 460,675.56,4,0.0,185.36
ORD-100425,2019-06-01,2019-06-08,Same Day,CUST-5162,Customer 185,Corporate,United States,Cincinnati,Ohio,Central,PR-10025,Technology,Accessories,Accessories Model 484,458.54,2,0.0,133.82
ORD-100426,2017-03-12,2017-03-15,Second Class,CUST-4519,Customer 162,Home Office,United States,Pittsburgh,Pennsylvania,East,PR-82569,Office Supplies,Labels,Labels Model 327,83.14,2,0.0,13.51
ORD-100427,2019-11-14,2019-11-19,First Class,CUST-3267,Customer 136,Home Office,United States,Los Angeles,California,West,PR-40539,Furniture,Bookcases,Bookcases Model 259,445.6,2,0.0,54.94
ORD-100428,2018-06-09,2018-06-16,First Class,CUST-2264,Customer 371,Corporate,United States,Peoria,Illinois,Central,PR-73999,Furniture,Tables,Tables Model 851,255.78,2,0.1,2.34
ORD-100429,2020-11-13,2020-11-19,First Class,CUST-1916,Customer 395,Corporate,United States,Newark,New Jersey,East,PR-64594,Technology,Copiers,Copiers Model 180,1162.9,5,0.0,355.29
ORD-100430,2017-09-04,2017-09-11,Second Class,CUST-5993,Customer 269,Corporate,United States,San Diego,California,West,PR-84044,Technology,Copiers,Copiers Model 155,1033.44,6,0.0,233.08
ORD-100431,2017-11-03,2017-11-06,Standard Class,CUST-9269,Customer 47,Corporate,United States,Seattle,Washington,West,PR-61684,Technology,Copiers,Copiers Model 556,677.25,3,0.0,119.56
ORD-100432,2017-10-31,2017-11-02,Second Class,CUST-7540,Customer 135,Corporate,United States,Springfield,Illinois,Central,PR-66949,Technology,Phones,Phones Model 661,835.86,3,0.0,74.23
ORD-100433,2020-11-30,2020-12-02,Standard Class,CUST-4212,Customer 288,Consumer,United States,Carson City,Nevada,West,PR-44898,Office Supplies,Art,Art Model 504,175.26,3,0.05,49.26
ORD-100434,2019-05-31,2019-06-03,First Class,CUST-6706,Customer 98,Corporate,United States,Rochester,New York,East,PR-95905,Furniture,Furnishings,Furnishings Model 474,960.06,6,0.05,45.82
ORD-100435,2017-02-19,2017-02-26,Second Class,CUST-3389,Customer 226,Consumer,United States,Cleveland,Ohio,Central,PR-99831,Technology,Copiers,Copiers Model 738,474.24,2,0.1,65.84
ORD-100436,2019-02-05,2019-02-07,Second Class,CUST-3419,Customer 148,Corporate,United States,Rochester,New York,East,PR-24585,Office Supplies,Binders,Binders Model 735,83.46,2,0.0,17.87
ORD-100437,2018-09-17,2018-09-21,First Class,CUST-9952,Customer 268,Home Office,United States,Dallas,Texas,South,PR-91663,Office Supplies,Binders,Binders Model 308,132.54,3,0.05,6.76
ORD-100438,2017-10-17,2017-10-23,First Class,CUST-3790,Customer 31,Consumer,United States,Worcester,Massachusetts,East,PR-90997,Technology,Phones,Phones Model 361,811.85,5,0.0,42.95
ORD-100439,2018-07-10,2018-07-11,Second Class,CUST-6901,Customer 56,Corporate,United States,Houston,Texas,South,PR-60662,Furniture,Bookcases,Bookcases Model 778,1017.3,6,0.0,-34.35
ORD-100440,2018-04-19,2018-04-23,Same Day,CUST-4258,Customer 257,Home Office,United States,Jersey City,New Jersey,East,PR-12816,Technology,Phones,Phones Model 290,217.96,1,0.0,58.16
ORD-100441,2017-03-23,2017-03-25,First Class,CUST-6681,Customer 351,Corporate,United States,Grand Rapids,Michigan,Central,PR-49626,Furniture,Tables,Tables Model 118,513.42,3,0.05,77.51
ORD-100442,2018-04-29,2018-05-04,First Class,CUST-1482,Customer 285,Consumer,United States,Peoria,Illinois,Central,PR-54798,Furniture,Furnishings,Furnishings Model 934,576.3,3,0.0,86.32
ORD-100443,2019-03-16,2019-03-22,Standard Class,CUST-4938,Customer 294,Corporate,United States,San Diego,California,West,PR-89346,Furniture,Tables,Tables Model 527,1090.04,7,0.0,189.81
ORD-100444,2018-11-06,2018-11-10,Standard Class,CUST-3262,Customer 159,Corporate,United States,Tacoma,Washington,West,PR-96013,Office Supplies,Binders,Binders Model 983,124.36,4,0.0,2.39
ORD-100445,2020-03-02,2020-03-04,Second Class,CUST-6203,Customer 75,Corporate,United States,Peoria,Illinois,Central,PR-63903,Technology,Phones,Phones Model 288,691.08,4,0.05,231.05
ORD-100446,2018-09-14,2018-09-18,First Class,CUST-1429,Customer 391,Home Office,United States,Columbus,Ohio,Central,PR-90263,Office Supplies,Binders,Binders Model 289,275.8,5,0.0,48.35
ORD-100447,2018-04-18,2018-04-23,Same Day,CUST-8808,Customer 69,Home Office,United States,Tacoma,Washington,West,PR-59015,Office Supplies,Labels,Labels Model 181,191.7,3,0.0,-3.2
ORD-100448,2018-01-12,2018-01-19,Same Day,CUST-4707,Customer 17,Consumer,United States,Raleigh,North Carolina,South,PR-64138,Office Supplies,Binders,Binders Model 297,129.12,6,0.0,34.02
ORD-100449,2018-04-01,2018-04-07,First Class,CUST-9027,Customer 353,Corporate,United States,Seattle,Washington,West,PR-66040,Office Supplies,Art,Art Model 987,40.02,1,0.0,6.77
ORD-100450,2019-04-10,2019-04-17,Second Class,CUST-9784,Customer 269,Home Office,United States,Worcester,Massachusetts,East,PR-69193,Furniture,Furnishings,Furnishings Model 726,112.94,1,0.05,21.08
ORD-100451,2019-07-25,2019-08-01,Same Day,CUST-1643,Customer 286,Home Office,United States,Harrisburg,Pennsylvania,East,PR-16461,Technology,Copiers,Copiers Model 852,1251.46,7,0.0,265.98
ORD-100452,2018-01-24,2018-01-27,Second Class,CUST-7921,Customer 151,Home Office,United States,Raleigh,North Carolina,South,PR-28643,Furniture,Furnishings,Furnishings Model 270,1029.56,7,0.0,30.5
ORD-100453,2019-08-08,2019-08-15,Same Day,CUST-9952,Customer 70,Corporate,United States,Austin,Texas,South,PR-69098,Technology,Phones,Phones Model 284,236.44,1,0.0,33.16
ORD-100454,2017-02-21,2017-02-23,Second Class,CUST-3686,Customer 368,Consumer,United States,Orlando,Florida,South,PR-68903,Office Supplies,Labels,Labels Model 431,270.15,3,0.0,49.43
ORD-100455,2020-07-22,2020-07-25,Standard Class,CUST-7235,Customer 23,Corporate,United States,Worcester,Massachusetts,East,PR-96445,Technology,Accessories,Accessories Model 487,2277.54,9,0.0,343.42
ORD-100456,2017-11-04,2017-11-06,Same Day,CUST-6071,Customer 374,Corporate,United States,Tacoma,Washington,West,PR-33684,Office Supplies,Art,Art Model 415,29.4,5,0.2,3.15
ORD-100457,2017-08-29,2017-08-31,Second Class,CUST-9153,Customer 256,Home Office,United States,San Diego,California,West,PR-41179,Furniture,Chairs,Chairs Model 569,1251.72,6,0.0,36.83
ORD-100458,2018-03-21,2018-03-26,First Class,CUST-1107,Customer 126,Home Office,United States,Raleigh,North Carolina,South,PR-83079,Furniture,Chairs,Chairs Model 715,733.56,4,0.0,137.74
ORD-100459,2018-03-02,2018-03-03,First Class,CUST-3381,Customer 17,Corporate,United States,Seattle,Washington,West,PR-16426,Technology,Computers,Computers Model 137,473.86,2,0.0,174.62
ORD-100460,2017-08-12,2017-08-16,Second Class,CUST-6901,Customer 19,Corporate,United States,Tacoma,Washington,West,PR-58309,Furniture,Tables,Tables Model 566,983.1,5,0.05,154.47
ORD-100461,2019-02-16,2019-02-23,First Class,CUST-3204,Customer 63,Corporate,United States,Worcester,Massachusetts,East,PR-64232,Office Supplies,Labels,Labels Model 582,62.16,6,0.1,9.73
ORD-100462,2019-12-11,2019-12-13,First Class,CUST-5705,Customer 219,Corporate,United States,Los Angeles,California,West,PR-85385,Technology,Phones,Phones Model 595,791.12,4,0.0,122.49
ORD-100463,2020-06-30,2020-07-03,Standard Class,CUST-3947,Customer 313,Home Office,United States,Carson City,Nevada,West,PR-35369,Technology,Copiers,Copiers Model 604,1385.04,8,0.05,394.21
ORD-100464,2017-01-04,2017-01-05,Second Class,CUST-7793,Customer 212,Corporate,United States,Worcester,Massachusetts,East,PR-83454,Office Supplies,Binders,Binders Model 918,115.18,2,0.2,18.62
ORD-100465,2020-07-29,2020-07-31,First Class,CUST-2111,Customer 158,Home Office,United States,Harrisburg,Pennsylvania,East,PR-52457,Furniture,Bookcases,Bookcases Model 909,403.53,3,0.2,19.48
ORD-100466,2017-01-13,2017-01-14,First Class,CUST-3877,Customer 100,Corporate,United States,Grand Rapids,Michigan,Central,PR-72797,Technology,Phones,Phones Model 952,973.5,5,0.0,43.94
ORD-100467,2019-08-30,2019-09-06,Same Day,CUST-9797,Customer 172,Corporate,United States,Pittsburgh,Pennsylvania,East,PR-17342,Office Supplies,Art,Art Model 985,17.86,2,0.05,1.25
ORD-100468,2019-12-04,2019-12-07,Standard Class,CUST-6793,Customer 34,Corporate,United States,Chicago,Illinois,Central,PR-54453,Technology,Computers,Computers Model 918,565.65,3,0.0,80.31
ORD-100469,2019-02-08,2019-02-14,First Class,CUST-6050,Customer 362,Home Office,United States,Las Vegas,Nevada,West,PR-45585,Technology,Phones,Phones Model 985,435.7,2,0.0,62.85
ORD-100470,2019-04-28,2019-04-29,Standard Class,CUST-9603,Customer 155,Consumer,United States,Orlando,Florida,South,PR-14901,Furniture,Bookcases,Bookcases Model 321,447.18,3,0.0,-2.17
ORD-100471,2018-02-18,2018-02-19,First Class,CUST-6572,Customer 248,Corporate,United States,Dallas,Texas,South,PR-22878,Technology,Accessories,Accessories Model 294,660.12,4,0.0,133.21
ORD-100472,2019-11-24,2019-11-30,Second Class,CUST-9558,Customer 60,Corporate,United States,Tacoma,Washington,West,PR-87894,Office Supplies,Art,Art Model 496,10.29,3,0.05,0.79
ORD-100473,2017-06-28,2017-07-01,Standard Class,CUST-6114,Customer 328,Corporate,United States,Houston,Texas,South,PR-35237,Technology,Computers,Computers Model 123,504.34,2,0.0,84.67
ORD-100474,2018-08-10,2018-08-13,Second Class,CUST-3580,Customer 141,Consumer,United States,Evansville,Indiana,Central,PR-83351,Office Supplies,Labels,Labels Model 252,436.77,9,0.0,-8.96
ORD-100475,2019-11-19,2019-11-20,Standard Class,CUST-5641,Customer 294,Consumer,United States,Eugene,Oregon,West,PR-50812,Furniture,Bookcases,Bookcases Model 244,805.32,6,0.05,-17.81
ORD-100476,2020-06-09,2020-06-12,Same Day,CUST-1826,Customer 55,Consumer,United States,Houston,Texas,South,PR-65897,Office Supplies,Art,Art Model 791,214.24,2,0.0,60.54
ORD-100477,2019-03-14,2019-03-16,Same Day,CUST-9740,Customer 41,Home Office,United States,Savannah,Georgia,South,PR-22178,Furniture,Tables,Tables Model 830,492.92,4,0.0,59.25
ORD-100478,2020-12-01,2020-12-05,Standard Class,CUST-4796,Customer 115,Home Office,United States,Springfield,Massachusetts,East,PR-57638,Technology,Copiers,Copiers Model 581,639.78,3,0.0,100.42
ORD-100479,2019-03-14,2019-03-16,First Class,CUST-8787,Customer 58,Corporate,United States,Grand Rapids,Michigan,Central,PR-32387,Furniture,Chairs,Chairs Model 166,670.15,5,0.0,133.7
ORD-100480,2018-08-02,2018-08-09,Second Class,CUST-2752,Customer 167,Corporate,United States,Cincinnati,Ohio,Central,PR-70420,Office Supplies,Art,Art Model 937,147.65,5,0.05,7.34
ORD-100481,2019-04-01,2019-04-06,First Class,CUST-7288,Customer 34,Consumer,United States,Tampa,Florida,South,PR-87459,Office Supplies,Binders,Binders Model 593,176.67,3,0.0,27.83
ORD-100482,2019-06-02,2019-06-09,Same Day,CUST-2276,Customer 379,Consumer,United States,Augusta,Georgia,South,PR-88128,Technology,Accessories,Accessories Model 277,796.28,4,0.1,78.14
ORD-100483,2019-08-07,2019-08-10,Same Day,CUST-2781,Customer 351,Corporate,United States,Boston,Massachusetts,East,PR-94540,Furniture,Furnishings,Furnishings Model 171,121.9,1,0.0,1.61
ORD-100484,2020-09-14,2020-09-15,Standard Class,CUST-3403,Customer 339,Corporate,United States,Philadelphia,Pennsylvania,East,PR-48207,Technology,Phones,Phones Model 875,587.85,5,0.0,88.19
ORD-100485,2019-03-10,2019-03-15,First Class,CUST-5989,Customer 223,Consumer,United States,Miami,Florida,South,PR-11064,Technology,Computers,Computers Model 406,1021.2,5,0.0,-13.33
ORD-100486,2020-06-06,2020-06-11,First Class,CUST-1870,Customer 1,Consumer,United States,Orlando,Florida,South,PR-14087,Office Supplies,Labels,Labels Model 662,206.76,4,0.0,14.22
ORD-100487,2018-04-27,2018-05-01,Standard Class,CUST-8130,Customer 280,Home Office,United States,Augusta,Georgia,South,PR-72242,Furniture,Furnishings,Furnishings Model 490,310.23,3,0.0,15.47
ORD-100488,2017-10-12,2017-10-14,Second Class,CUST-3056,Customer 69,Consumer,United States,Savannah,Georgia,South,PR-12058,Office Supplies,Labels,Labels Model 993,76.68,3,0.0,5.01
ORD-100489,2017-10-22,2017-10-28,Same Day,CUST-7813,Customer 234,Home Office,United States,Charlotte,North Carolina,South,PR-69558,Office Supplies,Binders,Binders Model 757,112.28,4,0.0,21.98
ORD-100490,2019-11-10,2019-11-14,Same Day,CUST-1121,Customer 296,Home Office,United States,Raleigh,North Carolina,South,PR-75762,Office Supplies,Binders,Binders Model 534,384.08,4,0.0,51.38
ORD-100491,2018-07-06,2018-07-10,Same Day,CUST-7038,Customer 58,Home Office,United States,Chicago,Illinois,Central,PR-28623,Technology,Copiers,Copiers Model 821,405.5,2,0.1,82.2
ORD-100492,2019-12-15,2019-12-22,Second Class,CUST-8740,Customer 323,Home Office,United States,Evansville,Indiana,Central,PR-80673,Office Supplies,Paper,Paper Model 351,239.76,4,0.0,41.56
ORD-100493,2020-04-02,2020-04-05,First Class,CUST-9399,Customer 241,Corporate,United States,Paterson,New Jersey,East,PR-48616,Office Supplies,Art,Art Model 564,239.22,3,0.0,53.55
ORD-100494,2018-08-16,2018-08-18,Standard Class,CUST-8752,Customer 297,Home Office,United States,Paterson,New Jersey,East,PR-96025,Technology,Computers,Computers Model 162,603.28,4,0.0,96.98
ORD-100495,2018-08-21,2018-08-28,First Class,CUST-2259,Customer 143,Consumer,United States,Jersey City,New Jersey,East,PR-46827,Office Supplies,Binders,Binders Model 617,102.84,6,0.1,13.87
